symbol,direction,entry_time,close_time,holding_minutes,holding_hours,entry_price,close_price,pnl,close_reason,probability,quality_score
AUCTION/USDT:USDT,short,2026-01-27T10:18:42,2026-01-27T12:49:24,150.7,2.51,6.079,5.998,1.75,Take Profit достигнут (6.00),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:19:55,2026-01-27T12:49:22,149.45,2.49,6.079,5.997,1.77,Take Profit достигнут (6.00),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:21:12,2026-01-27T12:49:21,148.15,2.47,6.079,5.995,1.8,Take Profit достигнут (6.00),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:22:27,2026-01-27T12:49:19,146.87,2.45,6.03,5.993,1.83,Take Profit достигнут (6.00),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T12:47:33,2026-01-27T12:49:18,1.75,0.03,6.03,5.993,1.83,Take Profit достигнут (6.00),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T12:48:52,2026-01-27T12:49:16,0.4,0.01,6.03,5.991,1.87,Take Profit достигнут (6.00),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:20:17,2026-01-27T12:44:06,23.82,0.4,382.6,380.28,-0.61,Stop Loss достигнут (380.62),45.6,31.0
ZEC/USDT:USDT,long,2026-01-27T12:21:16,2026-01-27T12:44:05,22.82,0.38,382.6,380.25,-0.61,Stop Loss достигнут (380.62),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:22:22,2026-01-27T12:44:03,21.68,0.36,382.6,380.3,-0.6,Stop Loss достигнут (380.62),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:23:29,2026-01-27T12:44:02,20.55,0.34,382.6,380.27,-0.61,Stop Loss достигнут (380.62),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:24:36,2026-01-27T12:44:01,19.42,0.32,382.6,380.3,-0.6,Stop Loss достигнут (380.62),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:25:49,2026-01-27T12:43:59,18.17,0.3,382.6,380.3,-0.6,Stop Loss достигнут (380.62),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:26:11,2026-01-27T12:42:36,16.42,0.27,382.77,380.8,-0.47,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:27:01,2026-01-27T12:42:35,15.57,0.26,382.77,380.8,-0.47,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:28:16,2026-01-27T12:42:33,14.28,0.24,382.77,380.78,-0.48,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:29:32,2026-01-27T12:42:32,13.0,0.22,382.77,380.8,-0.47,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:30:49,2026-01-27T12:42:30,11.68,0.19,382.77,380.8,-0.47,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:32:05,2026-01-27T12:42:29,10.4,0.17,382.77,380.8,-0.47,Stop Loss достигнут (380.99),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T12:32:59,2026-01-27T12:42:26,9.45,0.16,382.77,380.73,-0.49,Stop Loss достигнут (380.99),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:23:44,2026-01-27T12:11:55,108.18,1.8,6.065,6.064,0.67,Stop Loss достигнут (6.04),0.0,0.0
AUCTION/USDT:USDT,long,2026-01-27T12:10:47,2026-01-27T12:10:52,0.08,0.0,6.065,6.065,0.65,Stop Loss достигнут (6.04),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:32:51,2026-01-27T11:57:45,24.9,0.41,54.303,55.93,-2.99,Stop Loss достигнут (55.75),92.0,20.0
RIVER/USDT:USDT,short,2026-01-27T11:32:57,2026-01-27T11:57:44,24.78,0.41,54.303,55.901,-2.94,Stop Loss достигнут (55.75),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:34:29,2026-01-27T11:57:42,23.22,0.39,54.303,56.069,-3.25,Stop Loss достигнут (55.75),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:36:00,2026-01-27T11:57:41,21.68,0.36,54.303,56.086,-3.28,Stop Loss достигнут (55.75),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:37:33,2026-01-27T11:45:59,8.43,0.14,53.608,55.721,-2.61,Stop Loss достигнут (55.01),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:40:33,2026-01-27T11:45:58,5.42,0.09,53.608,55.631,-2.44,Stop Loss достигнут (55.01),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:41:52,2026-01-27T11:45:56,4.07,0.07,53.608,55.55,-2.29,Stop Loss достигнут (55.01),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:43:09,2026-01-27T11:45:55,2.77,0.05,53.608,55.3,-1.83,Stop Loss достигнут (55.01),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:44:27,2026-01-27T11:45:53,1.43,0.02,53.608,55.246,-1.73,Stop Loss достигнут (55.01),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T11:45:48,2026-01-27T11:45:52,0.07,0.0,53.608,55.296,-1.83,Stop Loss достигнут (55.01),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T10:55:27,2026-01-27T11:39:29,44.03,0.73,382.07,379.9,-0.57,Stop Loss достигнут (380.04),45.6,26.0
ZEC/USDT:USDT,long,2026-01-27T10:55:28,2026-01-27T11:39:27,43.98,0.73,382.07,379.9,-0.57,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T10:56:44,2026-01-27T11:39:25,42.68,0.71,382.07,379.9,-0.57,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T10:58:01,2026-01-27T11:38:10,40.15,0.67,382.07,380.02,-0.54,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T10:59:20,2026-01-27T11:38:08,38.8,0.65,382.07,379.88,-0.57,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:00:40,2026-01-27T11:38:06,37.43,0.62,382.3,379.88,-0.57,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:20:47,2026-01-27T11:38:05,17.3,0.29,382.3,379.88,-0.57,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:22:02,2026-01-27T11:38:03,16.02,0.27,382.3,379.8,-0.59,Stop Loss достигнут (380.04),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:23:19,2026-01-27T11:38:01,14.7,0.24,382.3,379.94,-0.56,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:24:36,2026-01-27T11:38:00,13.4,0.22,382.3,379.81,-0.59,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:25:59,2026-01-27T11:37:58,11.98,0.2,382.3,379.74,-0.61,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:27:21,2026-01-27T11:37:56,10.58,0.18,382.3,379.88,-0.57,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:28:43,2026-01-27T11:37:55,9.2,0.15,382.3,379.8,-0.59,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:30:07,2026-01-27T11:37:53,7.77,0.13,382.3,379.65,-0.63,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:31:31,2026-01-27T11:37:52,6.35,0.11,382.3,379.66,-0.63,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:31:54,2026-01-27T11:37:50,5.93,0.1,382.3,379.98,-0.55,Stop Loss достигнут (380.25),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T11:32:51,2026-01-27T11:37:48,4.95,0.08,382.3,379.84,-0.58,Stop Loss достигнут (380.25),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:03:13,2026-01-27T11:14:35,11.37,0.19,1.3725,1.3494,-1.69,Stop Loss достигнут (1.35),66.25375,20.0
ENSO/USDT:USDT,long,2026-01-27T11:03:15,2026-01-27T11:14:34,11.32,0.19,1.3725,1.3494,-1.69,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:04:32,2026-01-27T11:14:33,10.02,0.17,1.3725,1.3491,-1.71,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:05:50,2026-01-27T11:14:31,8.68,0.14,1.3725,1.349,-1.72,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:07:19,2026-01-27T11:14:30,7.18,0.12,1.3725,1.3488,-1.73,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:08:41,2026-01-27T11:14:28,5.78,0.1,1.3725,1.3486,-1.75,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:10:03,2026-01-27T11:14:27,4.4,0.07,1.3725,1.3488,-1.73,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:11:27,2026-01-27T11:14:25,2.97,0.05,1.3725,1.3486,-1.75,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:12:52,2026-01-27T11:14:23,1.52,0.03,1.3725,1.3482,-1.78,Stop Loss достигнут (1.35),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T11:14:19,2026-01-27T11:14:22,0.05,0.0,1.3725,1.3487,-1.74,Stop Loss достигнут (1.35),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:25:03,2026-01-27T11:00:58,35.92,0.6,6.028,6.077,0.46,Stop Loss достигнут (6.07),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:52:04,2026-01-27T11:00:57,8.88,0.15,6.028,6.074,0.51,Stop Loss достигнут (6.07),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:53:10,2026-01-27T11:00:55,7.75,0.13,6.028,6.076,0.47,Stop Loss достигнут (6.07),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:54:18,2026-01-27T11:00:54,6.6,0.11,6.028,6.076,0.47,Stop Loss достигнут (6.07),0.0,0.0
AUCTION/USDT:USDT,short,2026-01-27T10:55:27,2026-01-27T11:00:51,5.4,0.09,6.028,6.075,0.49,Stop Loss достигнут (6.07),0.0,0.0
AXS/USDT:USDT,long,2026-01-27T10:18:18,2026-01-27T10:51:09,32.85,0.55,2.53,2.619,3.52,Take Profit достигнут (2.62),92.0,17.0
AXS/USDT:USDT,long,2026-01-27T10:18:33,2026-01-27T10:51:07,32.57,0.54,2.53,2.616,3.4,Take Profit достигнут (2.62),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:05:03,2026-01-27T10:33:21,28.3,0.47,56.681,60.28,6.37,Take Profit достигнут (59.31),92.0,27.0
RIVER/USDT:USDT,long,2026-01-27T10:05:29,2026-01-27T10:33:19,27.83,0.46,57.602,60.281,6.37,Take Profit достигнут (60.11),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:12:02,2026-01-27T10:33:17,21.25,0.35,57.602,60.371,6.53,Take Profit достигнут (60.11),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:13:06,2026-01-27T10:33:16,20.17,0.34,57.602,60.377,6.54,Take Profit достигнут (60.11),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:14:10,2026-01-27T10:32:08,17.97,0.3,57.602,59.594,5.16,Take Profit достигнут (59.31),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:15:16,2026-01-27T10:30:51,15.58,0.26,57.602,59.705,5.35,Take Profit достигнут (59.31),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:16:24,2026-01-27T10:29:35,13.18,0.22,59.599,60.03,5.93,Take Profit достигнут (59.31),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:17:32,2026-01-27T10:26:55,9.38,0.16,57.602,59.359,4.74,Take Profit достигнут (59.31),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T10:18:18,2026-01-27T10:25:30,7.2,0.12,57.602,59.485,4.96,Take Profit достигнут (59.31),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T08:51:49,2026-01-27T10:06:22,74.55,1.24,11271.0,11278.5,1.36,Take Profit достигнут (10943.97),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T10:05:47,2026-01-27T10:05:52,0.08,0.0,11271.0,11279.0,1.37,Take Profit достигнут (10943.97),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:21:13,2026-01-27T09:19:22,58.15,0.97,60.479,57.264,5.3,Take Profit достигнут (57.65),92.0,18.0
RIVER/USDT:USDT,short,2026-01-27T08:21:49,2026-01-27T09:19:20,57.52,0.96,60.479,57.236,5.34,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:23:03,2026-01-27T09:18:43,55.67,0.93,60.479,57.23,5.35,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:24:17,2026-01-27T09:18:42,54.42,0.91,60.479,57.324,5.2,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:25:34,2026-01-27T09:18:40,53.1,0.89,60.479,57.387,5.1,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:26:56,2026-01-27T09:18:38,51.7,0.86,59.871,57.318,5.21,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:39:31,2026-01-27T09:18:36,39.08,0.65,59.871,57.318,5.21,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:40:42,2026-01-27T09:17:55,37.22,0.62,59.871,57.606,4.73,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:41:54,2026-01-27T09:17:53,35.98,0.6,59.871,57.62,4.71,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:43:03,2026-01-27T09:17:52,34.82,0.58,59.871,57.636,4.69,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:44:15,2026-01-27T09:12:16,28.02,0.47,59.871,57.299,5.24,Take Profit достигнут (57.65),0.0,0.0
RIVER/USDT:USDT,short,2026-01-27T08:45:29,2026-01-27T09:12:14,26.75,0.45,59.871,57.215,5.38,Take Profit достигнут (57.65),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:51:49,2026-01-27T09:03:26,11.62,0.19,1.3963,1.3732,-1.65,Stop Loss достигнут (1.38),92.0,17.0
ENSO/USDT:USDT,long,2026-01-27T08:52:06,2026-01-27T09:03:23,11.28,0.19,1.3963,1.3737,-1.62,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:52:59,2026-01-27T09:03:21,10.37,0.17,1.3963,1.3742,-1.58,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:53:53,2026-01-27T09:03:20,9.45,0.16,1.3963,1.3742,-1.58,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:54:48,2026-01-27T09:03:19,8.52,0.14,1.3963,1.3742,-1.58,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:55:45,2026-01-27T09:03:17,7.53,0.13,1.3963,1.375,-1.53,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:56:50,2026-01-27T09:03:16,6.43,0.11,1.3963,1.3763,-1.43,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:57:49,2026-01-27T09:03:14,5.42,0.09,1.3963,1.3754,-1.5,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:58:49,2026-01-27T09:03:13,4.4,0.07,1.3963,1.3757,-1.48,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T08:59:51,2026-01-27T09:03:12,3.35,0.06,1.3963,1.3753,-1.5,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T09:00:53,2026-01-27T09:03:10,2.28,0.04,1.3963,1.3765,-1.42,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T09:01:58,2026-01-27T09:03:09,1.18,0.02,1.3963,1.3774,-1.35,Stop Loss достигнут (1.38),0.0,0.0
ENSO/USDT:USDT,long,2026-01-27T09:03:03,2026-01-27T09:03:07,0.07,0.0,1.3963,1.378,-1.31,Stop Loss достигнут (1.38),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T07:59:13,2026-01-27T08:48:26,49.22,0.82,382.6,379.13,-0.91,Stop Loss достигнут (380.15),90.07,26.0
ZEC/USDT:USDT,long,2026-01-27T07:59:47,2026-01-27T08:48:25,48.63,0.81,382.6,379.13,-0.91,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:00:48,2026-01-27T08:48:23,47.58,0.79,382.6,379.1,-0.92,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:01:57,2026-01-27T08:48:22,46.42,0.77,382.6,379.1,-0.92,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:03:01,2026-01-27T08:48:20,45.32,0.76,382.6,379.13,-0.91,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:04:11,2026-01-27T08:48:19,44.13,0.74,382.6,379.1,-0.92,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:05:20,2026-01-27T08:48:18,42.97,0.72,382.6,379.23,-0.88,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:06:35,2026-01-27T08:48:16,41.68,0.69,382.6,379.26,-0.87,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:07:50,2026-01-27T08:48:15,40.42,0.67,382.6,379.05,-0.93,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:09:13,2026-01-27T08:47:26,38.22,0.64,382.6,379.58,-0.79,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:10:30,2026-01-27T08:47:25,36.92,0.62,382.6,379.64,-0.77,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:11:46,2026-01-27T08:47:23,35.62,0.59,382.6,379.58,-0.79,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:13:07,2026-01-27T08:47:22,34.25,0.57,382.6,379.64,-0.77,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:14:30,2026-01-27T08:47:21,32.85,0.55,382.6,379.64,-0.77,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:15:58,2026-01-27T08:47:19,31.35,0.52,382.6,379.57,-0.79,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:17:08,2026-01-27T08:47:18,30.17,0.5,382.6,379.83,-0.72,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:18:19,2026-01-27T08:47:16,28.95,0.48,382.6,379.83,-0.72,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:19:26,2026-01-27T08:47:14,27.8,0.46,382.6,379.82,-0.73,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:20:34,2026-01-27T08:47:12,26.63,0.44,382.6,379.88,-0.71,Stop Loss достигнут (380.15),0.0,0.0
ZEC/USDT:USDT,long,2026-01-27T08:21:13,2026-01-27T08:45:46,24.55,0.41,382.6,380.1,-0.65,Stop Loss достигнут (380.15),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:52:49,2026-01-27T08:29:00,36.18,0.6,11284.2,11144.7,-1.24,Stop Loss достигнут (11174.39),92.0,12.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:52:56,2026-01-27T08:28:58,36.03,0.6,11284.2,11144.6,-1.24,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:53:31,2026-01-27T08:28:57,35.43,0.59,11284.2,11142.9,-1.25,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:54:07,2026-01-27T08:28:55,34.8,0.58,11284.2,11152.4,-1.17,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:54:44,2026-01-27T08:28:53,34.15,0.57,11284.2,11150.2,-1.19,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:55:32,2026-01-27T08:28:52,33.33,0.56,11284.2,11160.8,-1.09,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:56:20,2026-01-27T08:28:50,32.5,0.54,11284.2,11162.1,-1.08,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:57:08,2026-01-27T08:27:44,30.6,0.51,11284.2,11173.0,-0.99,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:57:57,2026-01-27T08:27:42,29.75,0.5,11284.2,11172.1,-0.99,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:58:52,2026-01-27T08:27:38,28.77,0.48,11284.2,11170.2,-1.01,Stop Loss достигнут (11174.39),0.0,0.0
NCCOSILVER2USD/USDT:USDT,long,2026-01-27T07:59:13,2026-01-27T08:27:36,28.38,0.47,11284.2,11173.7,-0.98,Stop Loss достигнут (11174.39),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T04:04:21,2026-01-27T07:48:55,224.57,3.74,66.222,62.153,-6.16,Stop Loss достигнут (64.41),66.62125,18.0
RIVER/USDT:USDT,long,2026-01-27T04:14:04,2026-01-27T07:48:54,214.83,3.58,66.222,62.262,-5.99,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T04:14:38,2026-01-27T07:48:53,214.25,3.57,66.222,62.477,-5.67,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T04:30:46,2026-01-27T07:48:19,197.55,3.29,66.222,62.498,-5.64,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T05:15:20,2026-01-27T07:48:18,152.97,2.55,66.222,62.7,-5.33,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T05:32:58,2026-01-27T07:48:17,135.32,2.26,66.222,62.792,-5.19,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T06:11:59,2026-01-27T07:48:15,96.27,1.6,66.222,62.678,-5.36,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T06:16:25,2026-01-27T07:48:14,91.82,1.53,66.222,62.684,-5.36,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T06:22:41,2026-01-27T07:48:13,85.53,1.43,66.222,62.778,-5.21,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T06:45:31,2026-01-27T07:48:12,62.68,1.04,66.222,62.775,-5.22,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T07:17:01,2026-01-27T07:48:11,31.17,0.52,66.222,62.797,-5.18,Stop Loss достигнут (64.41),0.0,0.0
RIVER/USDT:USDT,long,2026-01-27T07:34:03,2026-01-27T07:48:09,14.1,0.23,66.222,62.728,-5.29,Stop Loss достигнут (64.41),0.0,0.0
BCH/USDT:USDT,long,2026-01-27T03:13:00,2026-01-27T03:13:06,0.1,0.0,594.73,594.68,-0.01,Take Profit достигнут (579.32),45.6,26.0
BCH/USDT:USDT,long,2026-01-27T03:13:01,2026-01-27T03:13:05,0.07,0.0,594.73,594.98,0.04,Take Profit достигнут (579.32),0.0,0.0
LTC/USDT:USDT,short,2026-01-26T17:23:25,2026-01-26T22:08:30,285.08,4.75,68.95,69.4,-0.65,Stop Loss достигнут (69.34),63.917500000000004,20.0
ZEC/USDT:USDT,long,2026-01-26T18:36:54,2026-01-26T22:08:29,211.58,3.53,363.28,370.17,1.9,Take Profit достигнут (369.33),92.0,26.0
ZEC/USDT:USDT,long,2026-01-26T18:36:55,2026-01-26T22:08:28,211.55,3.53,363.28,370.05,1.87,Take Profit достигнут (369.33),0.0,0.0
LTC/USDT:USDT,short,2026-01-26T18:03:59,2026-01-26T19:05:29,61.5,1.02,68.95,69.48,-0.77,Stop Loss достигнут (69.34),0.0,0.0
LTC/USDT:USDT,short,2026-01-26T18:36:54,2026-01-26T18:36:59,0.08,0.0,68.95,69.67,-1.04,Stop Loss достигнут (69.34),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:11:33,2026-01-26T16:02:29,230.93,3.85,1.848,1.871,-1.24,Stop Loss достигнут (1.86),92.0,25.0
DOT/USDT:USDT,short,2026-01-26T12:11:59,2026-01-26T15:01:40,169.68,2.83,1.848,1.873,-1.35,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:13:06,2026-01-26T15:01:38,168.53,2.81,1.848,1.872,-1.3,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:15:31,2026-01-26T15:01:37,166.1,2.77,1.848,1.874,-1.4,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:16:26,2026-01-26T14:58:37,162.18,2.7,1.848,1.879,-1.67,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:17:26,2026-01-26T14:58:35,161.15,2.69,1.848,1.879,-1.67,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:20:46,2026-01-26T14:58:33,157.78,2.63,1.848,1.877,-1.57,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:21:53,2026-01-26T14:57:58,156.08,2.6,1.848,1.875,-1.46,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:23:05,2026-01-26T14:57:55,154.83,2.58,1.848,1.874,-1.4,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:24:30,2026-01-26T14:02:03,97.55,1.63,1.848,1.857,-0.49,Stop Loss достигнут (1.86),0.0,0.0
DOT/USDT:USDT,short,2026-01-26T12:28:06,2026-01-26T14:02:02,93.93,1.57,1.848,1.859,-0.59,Stop Loss достигнут (1.86),0.0,0.0
